iso3c_producing,GAEZ_category,tonnes_producing_crop
MYS,Groundnut,43.275617599487305
MYS,Maize,127.19416427612305
MYS,Millet,0
MYS,Oilpalmfruit,97966477.80900574
MYS,Olives,0
MYS,Othercereals,60.078575134277344
MYS,PotatoAndSweetpotato,68.81549143791199
MYS,Pulses,4.418921709060669
MYS,Rapeseed,0
MYS,Rice,2381582.686934728
MYS,Sorghum,0
MYS,Soybean,16.691409587860107
MYS,Stimulants,13022.755912246183
MYS,Sugarbeet,0
MYS,Sugarcane,93633.47162821144
MYS,Sunflower,0
MYS,Tobacco,8.018877029418945
MYS,Vegetables,1248450.7581967115
MYS,Wheat,0
MYS,Yamsandotherroots,395.30571560561657
MYT,Banana,0
MYT,Barley,0
MYT,Cassava,0
MYT,Cotton,0
MYT,CropsNES,0
MYT,Groundnut,0
MYT,Maize,0
MYT,Millet,0
MYT,Oilpalmfruit,0
MYT,Olives,0
MYT,Othercereals,0
MYT,PotatoAndSweetpotato,0
MYT,Pulses,0
MYT,Rapeseed,0
MYT,Rice,0
MYT,Sorghum,0
MYT,Soybean,0
MYT,Stimulants,0
MYT,Sugarbeet,0
MYT,Sugarcane,0
MYT,Sunflower,0
MYT,Tobacco,0
MYT,Vegetables,0
MYT,Wheat,0
MYT,Yamsandotherroots,0
NAM,Banana,0
NAM,Barley,0
NAM,Cassava,0
NAM,Cotton,0
NAM,CropsNES,54289.3828305463
NAM,Groundnut,220.78524397331057
NAM,Maize,72116.07105457305
NAM,Millet,68886.8632695498
NAM,Oilpalmfruit,0
NAM,Olives,0
NAM,Othercereals,0.12083479762077332
NAM,PotatoAndSweetpotato,15063.517895643572
NAM,Pulses,19595.45285050629
NAM,Rapeseed,0
NAM,Rice,0
NAM,Sorghum,2230.5355725944974
NAM,Soybean,0
NAM,Stimulants,0
NAM,Sugarbeet,0
NAM,Sugarcane,0
NAM,Sunflower,0.002729962347075343
NAM,Tobacco,0
NAM,Vegetables,63493.991674075834
NAM,Wheat,11423.506862163544
NAM,Yamsandotherroots,371618.05372437835
NCL,Banana,3076.83691868186
NCL,Barley,0
NCL,Cassava,1984.989056251943
NCL,Cotton,0
NCL,CropsNES,29487.215836048126
NCL,Groundnut,0
NCL,Maize,8258.876663818955
NCL,Millet,0
NCL,Oilpalmfruit,0
NCL,Olives,0
NCL,Othercereals,0
NCL,PotatoAndSweetpotato,5240.524507880211
NCL,Pulses,33.32482527010143
NCL,Rapeseed,0
NCL,Rice,0
NCL,Sorghum,1.5204649940133095
NCL,Soybean,0
NCL,Stimulants,1.8997362830559723
NCL,Sugarbeet,0
NCL,Sugarcane,0
NCL,Sunflower,0
NCL,Tobacco,0
NCL,Vegetables,5055.288050383329
NCL,Wheat,0
NCL,Yamsandotherroots,8524.21818292141
NER,Banana,0
NER,Barley,0
NER,Cassava,687613.1904449463
NER,Cotton,7429.186483979225
NER,CropsNES,839789.8534098738
NER,Groundnut,551017.8010034561
NER,Maize,69.78392601013184
NER,Millet,3015140.3350854516
NER,Oilpalmfruit,0
NER,Olives,0
NER,Othercereals,14.543432012200356
NER,PotatoAndSweetpotato,370905.07611742616
NER,Pulses,2608720.714237213
NER,Rapeseed,0
NER,Rice,26142.743840347393
NER,Sorghum,1761890.8823647723
NER,Soybean,0
NER,Stimulants,0
NER,Sugarbeet,0
NER,Sugarcane,426732.873796463
NER,Sunflower,0
NER,Tobacco,2980.609628677368
NER,Vegetables,2741156.150238037
NER,Wheat,0
NER,Yamsandotherroots,0
NFK,Banana,0
NFK,Barley,0
NFK,Cassava,0
NFK,Cotton,0
NFK,CropsNES,0
NFK,Groundnut,0
NFK,Maize,0
NFK,Millet,0
NFK,Oilpalmfruit,0
NFK,Olives,0
NFK,Othercereals,0
NFK,PotatoAndSweetpotato,0
NFK,Pulses,0
NFK,Rapeseed,0
NFK,Rice,0
NFK,Sorghum,0
NFK,Soybean,0
NFK,Stimulants,0
NFK,Sugarbeet,0
NFK,Sugarcane,0
NFK,Sunflower,0
NFK,Tobacco,0
NFK,Vegetables,0
NFK,Wheat,0
NFK,Yamsandotherroots,0
NGA,Banana,276.86968994140625
NGA,Barley,0
NGA,Cassava,63040364.556559086
NGA,Cotton,229717.96310742944
NGA,CropsNES,11007056.07128957
NGA,Groundnut,4234171.056790622
NGA,Maize,13331539.662698299
NGA,Millet,1669389.1392893791
NGA,Oilpalmfruit,9370032.464451313
NGA,Olives,0
NGA,Othercereals,0
NGA,PotatoAndSweetpotato,5050592.261615302
NGA,Pulses,3453463.8371100337
NGA,Rapeseed,0
NGA,Rice,6753291.566354021
NGA,Sorghum,7116711.057013158
NGA,Soybean,754232.8754497841
NGA,Stimulants,274885.36807250977
NGA,Sugarbeet,0
NGA,Sugarcane,2108260.5234409235
NGA,Sunflower,0
NGA,Tobacco,8498.854247815907
NGA,Vegetables,15543130.978667814
NGA,Wheat,0
NGA,Yamsandotherroots,60205514.23838377
NIC,Banana,202940.7841053009
NIC,Barley,0
NIC,Cassava,227116.1325522659
NIC,Cotton,7462.965722471941
NIC,CropsNES,304250.0213360861
NIC,Groundnut,180871.6958092451
NIC,Maize,389923.846086554
NIC,Millet,0
NIC,Oilpalmfruit,250677.698677063
NIC,Olives,0
NIC,Othercereals,0
NIC,PotatoAndSweetpotato,77848.96059034349
NIC,Pulses,209430.22648389055
NIC,Rapeseed,0
NIC,Rice,509394.2336360514
NIC,Sorghum,56572.93482418056
NIC,Soybean,10044.089571062825
NIC,Stimulants,169259.97564187646
NIC,Sugarbeet,0
NIC,Sugarcane,7023142.205773354
NIC,Sunflower,0
NIC,Tobacco,5066.5760061754845
NIC,Vegetables,141896.9273423641
NIC,Wheat,0
NIC,Yamsandotherroots,58095.573033027526
NIU,Banana,0
NIU,Barley,0
NIU,Cassava,0
NIU,Cotton,0
NIU,CropsNES,0
NIU,Groundnut,0
NIU,Maize,0
NIU,Millet,0
NIU,Oilpalmfruit,0
NIU,Olives,0
NIU,Othercereals,0
NIU,PotatoAndSweetpotato,0
NIU,Pulses,0
NIU,Rapeseed,0
NIU,Rice,0
NIU,Sorghum,0
NIU,Soybean,0
NIU,Stimulants,0
NIU,Sugarbeet,0
NIU,Sugarcane,0
NIU,Sunflower,0
NIU,Tobacco,0
NIU,Vegetables,0
NIU,Wheat,0
NIU,Yamsandotherroots,0
NLD,Banana,0
NLD,Barley,234510.80803211033
NLD,Cassava,0
NLD,Cotton,0
NLD,CropsNES,781319.6629228592
NLD,Groundnut,0
NLD,Maize,179895.59829146788
NLD,Millet,0
NLD,Oilpalmfruit,0
NLD,Olives,0
NLD,Othercereals,2375.766830444336
NLD,PotatoAndSweetpotato,6921967.761480331
NLD,Pulses,19.88920545578003
NLD,Rapeseed,80.83979034423828
NLD,Rice,0
NLD,Sorghum,0
NLD,Soybean,0
NLD,Stimulants,0
NLD,Sugarbeet,6688376.294433594
NLD,Sugarcane,0
NLD,Sunflower,0
NLD,Tobacco,0
NLD,Vegetables,5554923.021724701
NLD,Wheat,1021413.3561213017
NLD,Yamsandotherroots,0
NOR,Banana,0
NOR,Barley,599979.1961346418
NOR,Cassava,0
NOR,Cotton,0
NOR,CropsNES,29041.272743310372
NOR,Groundnut,0
NOR,Maize,0
NOR,Millet,0
NOR,Oilpalmfruit,0
NOR,Olives,0
NOR,Othercereals,312648.8185363811
NOR,PotatoAndSweetpotato,353936.5342611997
NOR,Pulses,3823.4931567657623
NOR,Rapeseed,9981.307035474165
NOR,Rice,0
NOR,Sorghum,0
NOR,Soybean,0
NOR,Stimulants,0
NOR,Sugarbeet,0
NOR,Sugarcane,0
NOR,Sunflower,0
NOR,Tobacco,0
NOR,Vegetables,196097.6395463112
NOR,Wheat,346444.4743512329
NOR,Yamsandotherroots,0
NPL,Banana,320178.8169250488
NPL,Barley,30774.32547900919
NPL,Cassava,14578.790231466293
NPL,Cotton,3585.267858505249
NPL,CropsNES,2097874.1661833525
NPL,Groundnut,0
NPL,Maize,2872530.261115551
NPL,Millet,320034.6742429733
NPL,Oilpalmfruit,0
NPL,Olives,0
NPL,Othercereals,0
NPL,PotatoAndSweetpotato,3209388.990377009
NPL,Pulses,363154.5450399704
NPL,Rapeseed,301.2177200317383
NPL,Rice,5716909.802909851
NPL,Sorghum,1173.7984858751297
NPL,Soybean,33665.887476071715
NPL,Stimulants,24916.895578861237
NPL,Sugarbeet,0
NPL,Sugarcane,3421971.922412157
NPL,Sunflower,0
NPL,Tobacco,1461.8529540896416
NPL,Vegetables,4265781.3284192085
NPL,Wheat,2140217.660686046
NPL,Yamsandotherroots,171346.69256001338
NRU,Banana,0
NRU,Barley,0
NRU,Cassava,0
NRU,Cotton,0
NRU,CropsNES,0
NRU,Groundnut,0
NRU,Maize,0
NRU,Millet,0
NRU,Oilpalmfruit,0
NRU,Olives,0
NRU,Othercereals,0
NRU,PotatoAndSweetpotato,0
NRU,Pulses,0
NRU,Rapeseed,0
NRU,Rice,0
NRU,Sorghum,0
NRU,Soybean,0
NRU,Stimulants,0
NRU,Sugarbeet,0
NRU,Sugarcane,0
NRU,Sunflower,0
NRU,Tobacco,0
NRU,Vegetables,0
NRU,Wheat,0
NRU,Yamsandotherroots,0
NZL,Banana,0
NZL,Barley,348959.96580785513
NZL,Cassava,0
NZL,Cotton,0
NZL,CropsNES,1585220.938613236
NZL,Groundnut,0
NZL,Maize,198607.47419130802
NZL,Millet,0
NZL,Oilpalmfruit,0
NZL,Olives,0
NZL,Othercereals,38354.489793918096
NZL,PotatoAndSweetpotato,561058.974271059
NZL,Pulses,26097.62029406801
NZL,Rapeseed,0
NZL,Rice,0
NZL,Sorghum,0
NZL,Soybean,0
NZL,Stimulants,0
NZL,Sugarbeet,0
NZL,Sugarcane,0
NZL,Sunflower,0
NZL,Tobacco,0
NZL,Vegetables,865953.717015624
NZL,Wheat,424907.7336496413
NZL,Yamsandotherroots,0
OMN,Banana,0
OMN,Barley,2610.823261409998
OMN,Cassava,0
OMN,Cotton,0
OMN,CropsNES,550382.74214077
OMN,Groundnut,0
OMN,Maize,0
OMN,Millet,0
OMN,Oilpalmfruit,0
OMN,Olives,0
OMN,Othercereals,1342.6848492845893
OMN,PotatoAndSweetpotato,14701.247642181814
OMN,Pulses,0
OMN,Rapeseed,0
OMN,Rice,0
OMN,Sorghum,99303.25033545494
OMN,Soybean,0
OMN,Stimulants,0
OMN,Sugarbeet,0
OMN,Sugarcane,0
OMN,Sunflower,0
OMN,Tobacco,1190.2039060164243
OMN,Vegetables,652284.8413610458
OMN,Wheat,3303.682228550315
OMN,Yamsandotherroots,0
PAK,Banana,188046.26343512535
PAK,Barley,129.37435150146484
PAK,Cassava,0
PAK,Cotton,3997454.366199227
PAK,CropsNES,8798949.922468843
PAK,Groundnut,119898.13226862196
PAK,Maize,9046835.331367373
PAK,Millet,291270.8988809483
PAK,Oilpalmfruit,0
PAK,Olives,0.6991948485374451
PAK,Othercereals,0
PAK,PotatoAndSweetpotato,4998659.893016025
PAK,Pulses,613915.0694326732
PAK,Rapeseed,600141.321236443
PAK,Rice,12525600.35220579
PAK,Sorghum,94068.40811065398
PAK,Soybean,0
PAK,Stimulants,0
PAK,Sugarbeet,0
PAK,Sugarcane,78562567.10048687
PAK,Sunflower,125998.72368641302
PAK,Tobacco,133657.10392919354
PAK,Vegetables,5652274.995987801
PAK,Wheat,25679974.101004362
PAK,Yamsandotherroots,281077.6680342732
PAN,Banana,652911.1330165863
PAN,Barley,0
PAN,Cassava,16393.681122251226
PAN,Cotton,0
PAN,CropsNES,234534.84757508617
PAN,Groundnut,0
PAN,Maize,127555.82667367347
PAN,Millet,0
PAN,Oilpalmfruit,161072.92712808773
PAN,Olives,0
PAN,Othercereals,0
PAN,PotatoAndSweetpotato,25955.324541261904
PAN,Pulses,9784.097325025212
PAN,Rapeseed,0
PAN,Rice,340175.56443938613
PAN,Sorghum,4999.998060171492
PAN,Soybean,0
PAN,Stimulants,8655.67414940655
PAN,Sugarbeet,0
PAN,Sugarcane,2601981.913086891
PAN,Sunflower,0
PAN,Tobacco,2876.733478492126
PAN,Vegetables,78206.93345134519
PAN,Wheat,0
PAN,Yamsandotherroots,54699.88155257577
PCN,Banana,0
PCN,Barley,0
PCN,Cassava,0
PCN,Cotton,0
PCN,CropsNES,0
PCN,Groundnut,0
PCN,Maize,0
PCN,Millet,0
PCN,Oilpalmfruit,0
PCN,Olives,0
PCN,Othercereals,0
PCN,PotatoAndSweetpotato,0
PCN,Pulses,0
PCN,Rapeseed,0
PCN,Rice,0
PCN,Sorghum,0
PCN,Soybean,0
PCN,Stimulants,0
PCN,Sugarbeet,0
PCN,Sugarcane,0
PCN,Sunflower,0
PCN,Tobacco,0
PCN,Vegetables,0
PCN,Wheat,0
PCN,Yamsandotherroots,0
PER,Banana,4051.583840817213
PER,Barley,209400.38293954308
PER,Cassava,1299832.5710383654
PER,Cotton,31175.17227039152
PER,CropsNES,5477852.736483026
PER,Groundnut,1.4992229351773858
PER,Maize,1517147.1384208645
PER,Millet,0
PER,Oilpalmfruit,1003885.8871214241
PER,Olives,0
PER,Othercereals,125013.26822313985
PER,PotatoAndSweetpotato,5479290.626755502
PER,Pulses,248077.39929458135
PER,Rapeseed,0
PER,Rice,3356382.313500814
PER,Sorghum,0
PER,Soybean,153.87018572166562
PER,Stimulants,516127.0942584295
PER,Sugarbeet,0
PER,Sugarcane,10421188.597398862
PER,Sunflower,4.311699390411377
PER,Tobacco,9785.00134318191
PER,Vegetables,2915846.8817996145
PER,Wheat,193483.2648690599
PER,Yamsandotherroots,2147172.7632131726
PHL,Banana,10066694.936653137
PHL,Barley,0
PHL,Cassava,2597215.3325788975
PHL,Cotton,0
PHL,CropsNES,22600713.613700867
PHL,Groundnut,29740.8506116122
PHL,Maize,8129814.248482943
PHL,Millet,0
PHL,Oilpalmfruit,503063.1431040764
PHL,Olives,0
PHL,Othercereals,0
PHL,PotatoAndSweetpotato,650198.049158588
PHL,Pulses,72623.49068618193
PHL,Rapeseed,0
PHL,Rice,19342497.797642708
PHL,Sorghum,0
PHL,Soybean,0
PHL,Stimulants,69713.66478858143
PHL,Sugarbeet,0
PHL,Sugarcane,31097643.948890686
PHL,Sunflower,0
PHL,Tobacco,51486.7554255873
PHL,Vegetables,6665277.64013958
PHL,Wheat,0
PHL,Yamsandotherroots,130041.80382059515
PLW,Banana,0
PLW,Barley,0
PLW,Cassava,0
PLW,Cotton,0
PLW,CropsNES,0
PLW,Groundnut,0
PLW,Maize,0
PLW,Millet,0
PLW,Oilpalmfruit,0
PLW,Olives,0
PLW,Othercereals,0
PLW,PotatoAndSweetpotato,0
PLW,Pulses,0
PLW,Rapeseed,0
PLW,Rice,0
PLW,Sorghum,0
PLW,Soybean,0
PLW,Stimulants,0
PLW,Sugarbeet,0
PLW,Sugarcane,0
PLW,Sunflower,0
PLW,Tobacco,0
PLW,Vegetables,0
PLW,Wheat,0
PLW,Yamsandotherroots,0
PNG,Banana,1946752.7967561632
PNG,Barley,0
PNG,Cassava,163314.20959535893
PNG,Cotton,0
PNG,CropsNES,2507425.158109188
PNG,Groundnut,0
PNG,Maize,13141.813606166193
PNG,Millet,0
PNG,Oilpalmfruit,2626516.781123664
PNG,Olives,0
PNG,Othercereals,0
PNG,PotatoAndSweetpotato,707311.9651880098
PNG,Pulses,1.3836530447006226
PNG,Rapeseed,0
PNG,Rice,0
PNG,Sorghum,0
PNG,Soybean,93.71500396728516
PNG,Stimulants,92294.1547221858
PNG,Sugarbeet,0
PNG,Sugarcane,243999.4826360084
PNG,Sunflower,0
PNG,Tobacco,0
PNG,Vegetables,570561.0711680553
PNG,Wheat,0
PNG,Yamsandotherroots,1008197.3058523275
POL,Banana,0
POL,Barley,3111413.8027187586
POL,Cassava,0
POL,Cotton,0
POL,CropsNES,4766132.9317240715
POL,Groundnut,0
POL,Maize,5619348.725871086
POL,Millet,0
POL,Oilpalmfruit,0
POL,Olives,0
POL,Othercereals,11564354.134282112
POL,PotatoAndSweetpotato,6915472.831556171
POL,Pulses,346901.5230455473
POL,Rapeseed,2769585.733246088
POL,Rice,0
POL,Sorghum,0
POL,Soybean,0
POL,Stimulants,0
POL,Sugarbeet,14680526.030221224
POL,Sugarcane,0
POL,Sunflower,504.7639000713825
POL,Tobacco,23331.557901859283
POL,Vegetables,4757583.103593212
POL,Wheat,11765898.75359726
POL,Yamsandotherroots,0
PRI,Banana,98134.74723124504
PRI,Barley,0
PRI,Cassava,0
PRI,Cotton,0
PRI,CropsNES,61609.688507795334
PRI,Groundnut,0
PRI,Maize,108.12938086688519
PRI,Millet,0
PRI,Oilpalmfruit,0
PRI,Olives,0
PRI,Othercereals,0
PRI,PotatoAndSweetpotato,979.5675218701363
PRI,Pulses,299.86954579199664
PRI,Rapeseed,0
PRI,Rice,0
PRI,Sorghum,0
PRI,Soybean,0
PRI,Stimulants,3376.452572107315
PRI,Sugarbeet,0
PRI,Sugarcane,0
PRI,Sunflower,0
PRI,Tobacco,0
PRI,Vegetables,45873.96180771291
PRI,Wheat,0
PRI,Yamsandotherroots,71619.94876904786
PRK,Banana,0
PRK,Barley,55339.44568681717
PRK,Cassava,0
PRK,Cotton,37891.97475576401
PRK,CropsNES,1908910.8952913284
PRK,Groundnut,1.7431913614273071
PRK,Maize,2355710.2689700127
PRK,Millet,77532.71739763021
PRK,Oilpalmfruit,0
PRK,Olives,0
PRK,Othercereals,90498.65526011586
PRK,PotatoAndSweetpotato,1704582.9554753304
PRK,Pulses,312967.7054773718
PRK,Rapeseed,0
PRK,Rice,2568718.353199005
PRK,Sorghum,36837.94239406288
PRK,Soybean,247682.8215958476
PRK,Stimulants,0
PRK,Sugarbeet,0
PRK,Sugarcane,0
PRK,Sunflower,0
PRK,Tobacco,85705.60016018152
PRK,Vegetables,3441802.7449202538
PRK,Wheat,88294.80098409951
PRK,Yamsandotherroots,0
PRT,Banana,55464.855670541525
PRT,Barley,61075.47984906216
PRT,Cassava,0
PRT,Cotton,0
PRT,CropsNES,2243244.266474724
PRT,Groundnut,0
PRT,Maize,728726.9797921777
PRT,Millet,0
PRT,Oilpalmfruit,0
PRT,Olives,953798.4441618919
PRT,Othercereals,87218.94497369789
PRT,PotatoAndSweetpotato,403906.5112179965
PRT,Pulses,19382.211682612775
PRT,Rapeseed,0
PRT,Rice,155214.88369715214
PRT,Sorghum,0
PRT,Soybean,0
PRT,Stimulants,0
PRT,Sugarbeet,0
PRT,Sugarcane,0
PRT,Sunflower,9954.00459568284
PRT,Tobacco,0
PRT,Vegetables,2513467.08816123
PRT,Wheat,79365.35319176933
PRT,Yamsandotherroots,0
PRY,Banana,140253.78473979048
PRY,Barley,178.85709285736084
PRY,Cassava,3328045.334654184
PRY,Cotton,29310.44937352836
PRY,CropsNES,761865.7556891441
PRY,Groundnut,24241.091953136027
PRY,Maize,5183366.8669166565
PRY,Millet,0
PRY,Oilpalmfruit,150894.3015611954
PRY,Olives,0
PRY,Othercereals,63.362180422991514
PRY,PotatoAndSweetpotato,55458.70923946798
PRY,Pulses,90023.33710100502
PRY,Rapeseed,62722.19881513715
PRY,Rice,1140599.7865005478
PRY,Sorghum,107646.96307694353
PRY,Soybean,9997378.398187637
PRY,Stimulants,124222.20567212347
PRY,Sugarbeet,0
PRY,Sugarcane,6799534.607684553
PRY,Sunflower,36643.9151533281
PRY,Tobacco,7756.495862863725
PRY,Vegetables,154210.95773405954
PRY,Wheat,1197614.7172828913
PRY,Yamsandotherroots,0
PSE,Banana,5124.886461496353
PSE,Barley,16816.372882544994
PSE,Cassava,0
PSE,Cotton,0
PSE,CropsNES,124024.189889431
PSE,Groundnut,0
PSE,Maize,0.06971828639507294
PSE,Millet,0
PSE,Oilpalmfruit,0
PSE,Olives,116169.33804321289
PSE,Othercereals,0
PSE,PotatoAndSweetpotato,42971.8684194684
PSE,Pulses,1970.5236117243767
PSE,Rapeseed,0
PSE,Rice,0
PSE,Sorghum,0
PSE,Soybean,0
PSE,Stimulants,0
PSE,Sugarbeet,0
PSE,Sugarcane,0
PSE,Sunflower,0
PSE,Tobacco,0
PSE,Vegetables,648937.8541288376
PSE,Wheat,30325.180286437273
PSE,Yamsandotherroots,0
PYF,Banana,0
PYF,Barley,0
PYF,Cassava,0
PYF,Cotton,0
PYF,CropsNES,0
PYF,Groundnut,0
PYF,Maize,0
PYF,Millet,0
PYF,Oilpalmfruit,0
PYF,Olives,0
PYF,Othercereals,0
PYF,PotatoAndSweetpotato,0
PYF,Pulses,0
PYF,Rapeseed,0
PYF,Rice,0
PYF,Sorghum,0
PYF,Soybean,0
PYF,Stimulants,0
PYF,Sugarbeet,0
PYF,Sugarcane,0
PYF,Sunflower,0
PYF,Tobacco,0
PYF,Vegetables,0
PYF,Wheat,0
PYF,Yamsandotherroots,0
QAT,Banana,0
QAT,Barley,214.78171347873285
QAT,Cassava,0
QAT,Cotton,0
QAT,CropsNES,29104.359268665314
QAT,Groundnut,0
QAT,Maize,1456.746327713132
QAT,Millet,0
QAT,Oilpalmfruit,0
QAT,Olives,0
QAT,Othercereals,0
QAT,PotatoAndSweetpotato,0
QAT,Pulses,1.9940920174121857e-4
QAT,Rapeseed,0
QAT,Rice,0
QAT,Sorghum,0
QAT,Soybean,0
QAT,Stimulants,0
QAT,Sugarbeet,0
QAT,Sugarcane,0
QAT,Sunflower,0
QAT,Tobacco,0
QAT,Vegetables,74245.77486228943
QAT,Wheat,0
QAT,Yamsandotherroots,0
REU,Banana,0
REU,Barley,0
REU,Cassava,0
REU,Cotton,0
REU,CropsNES,0
REU,Groundnut,0
REU,Maize,0
REU,Millet,0
REU,Oilpalmfruit,0
REU,Olives,0
REU,Othercereals,0
REU,PotatoAndSweetpotato,0
REU,Pulses,0
REU,Rapeseed,0
REU,Rice,0
REU,Sorghum,0
REU,Soybean,0
REU,Stimulants,0
REU,Sugarbeet,0
REU,Sugarcane,0
REU,Sunflower,0
REU,Tobacco,0
REU,Vegetables,0
REU,Wheat,0
REU,Yamsandotherroots,0
ROU,Banana,0
ROU,Barley,1665418.7307640016
ROU,Cassava,0
ROU,Cotton,0
ROU,CropsNES,3087495.0480262972
ROU,Groundnut,0
ROU,Maize,14247353.069916159
ROU,Millet,0
ROU,Oilpalmfruit,0
ROU,Olives,0
ROU,Othercereals,554685.0981731582
ROU,PotatoAndSweetpotato,1871429.78206746
ROU,Pulses,177841.34996992256
ROU,Rapeseed,989553.6366539225
ROU,Rice,26599.368558883667
ROU,Sorghum,0
ROU,Soybean,387347.4219530085
ROU,Stimulants,0
ROU,Sugarbeet,795883.9537738562
ROU,Sugarcane,0
ROU,Sunflower,2867093.1131891906
ROU,Tobacco,24.660585343837738
ROU,Vegetables,1867030.2200263673
ROU,Wheat,9103713.145596981
ROU,Yamsandotherroots,0
RUS,Banana,0
RUS,Barley,19799938.47824087
RUS,Cassava,0
RUS,Cotton,0
RUS,CropsNES,7881651.126200679
RUS,Groundnut,0
RUS,Maize,14455341.051634073
RUS,Millet,401315.2722256379
RUS,Oilpalmfruit,0
RUS,Olives,0
RUS,Othercereals,7280708.675497744
RUS,PotatoAndSweetpotato,20081777.71185401
RUS,Pulses,3571592.829831009
RUS,Rapeseed,2588375.6292029875
RUS,Rice,1098205.5922293067
RUS,Sorghum,0
RUS,Soybean,4624297.587495342
RUS,Stimulants,0
RUS,Sugarbeet,43120923.01876099
RUS,Sugarcane,0
RUS,Sunflower,15238367.396152677
RUS,Tobacco,0
RUS,Vegetables,13985354.369224845
RUS,Wheat,78899945.30372235
RUS,Yamsandotherroots,0
RWA,Banana,0
RWA,Barley,0
RWA,Cassava,3363988.221130371
RWA,Cotton,0
RWA,CropsNES,329619.1460668381
RWA,Groundnut,20476.736498251557
RWA,Maize,448970.3542379559
RWA,Millet,38.60068464279175
RWA,Oilpalmfruit,0
RWA,Olives,0
RWA,Othercereals,13.655211448669434
RWA,PotatoAndSweetpotato,2566291.4085091287
RWA,Pulses,483051.7536867743
RWA,Rapeseed,0
RWA,Rice,131004.7252952028
RWA,Sorghum,169292.4793285896
RWA,Soybean,25793.370520741213
RWA,Stimulants,55902.94583029204
RWA,Sugarbeet,0
RWA,Sugarcane,103322.28405028582
RWA,Sunflower,0
RWA,Tobacco,4845.9086602296175
RWA,Vegetables,641397.6566271256
RWA,Wheat,140056.2859857736
RWA,Yamsandotherroots,4135297.670162201
SAU,Banana,0
SAU,Barley,479164.851349609
SAU,Cassava,0
SAU,Cotton,0
SAU,CropsNES,2704798.727276802
SAU,Groundnut,0
SAU,Maize,9585.652139097452
SAU,Millet,12.814675331115723
SAU,Oilpalmfruit,0
SAU,Olives,0
SAU,Othercereals,0
SAU,PotatoAndSweetpotato,630431.8527990878
SAU,Pulses,12704.148939210667
SAU,Rapeseed,0
SAU,Rice,0
SAU,Sorghum,117532.1895070374
SAU,Soybean,0
SAU,Stimulants,0
SAU,Sugarbeet,0
SAU,Sugarcane,0
SAU,Sunflower,0
SAU,Tobacco,65.68168771266937
SAU,Vegetables,1722759.1522848308
SAU,Wheat,555772.9267100096
SAU,Yamsandotherroots,0
SDN,Banana,15983.566094166525
SDN,Barley,34.51665115356445
SDN,Cassava,0
SDN,Cotton,283277.07305053744
SDN,CropsNES,3229591.2102049915
SDN,Groundnut,1318250.2195428535
SDN,Maize,47667.45863646845
SDN,Millet,1023752.8533909237
SDN,Oilpalmfruit,0
SDN,Olives,0
SDN,Othercereals,439.7856140136719
SDN,PotatoAndSweetpotato,106486.61157462707
SDN,Pulses,354115.2138330661
SDN,Rapeseed,0
SDN,Rice,30059.153978946153
SDN,Sorghum,4207211.342389375
SDN,Soybean,0
SDN,Stimulants,0
SDN,Sugarbeet,0
SDN,Sugarcane,5041597.249473095
SDN,Sunflower,2417.0848665237427
SDN,Tobacco,0
SDN,Vegetables,3782314.428347586
SDN,Wheat,677484.4384470433
SDN,Yamsandotherroots,4000.6100984512377
SEN,Banana,52205.09853935242
SEN,Barley,448.1263122558594
SEN,Cassava,851071.0361352637
SEN,Cotton,23421.66906031128
SEN,CropsNES,1921517.839754718
SEN,Groundnut,1639961.0770490915
SEN,Maize,643721.5644933432
SEN,Millet,948453.208153218
SEN,Oilpalmfruit,0
SEN,Olives,0
SEN,Othercereals,13.639946222305298
SEN,PotatoAndSweetpotato,226990.374471317
SEN,Pulses,173361.2002642269
SEN,Rapeseed,0
SEN,Rice,1144299.2180282846
SEN,Sorghum,306848.40637954883
SEN,Soybean,0
SEN,Stimulants,0
SEN,Sugarbeet,0
SEN,Sugarcane,1099794.5901947021
SEN,Sunflower,0
SEN,Tobacco,0.03528518951497972
SEN,Vegetables,859192.5982887745
SEN,Wheat,24.040433883666992
SEN,Yamsandotherroots,1539.3689240217209
SGP,Banana,0
SGP,Barley,0
SGP,Cassava,0
SGP,Cotton,0
SGP,CropsNES,0
SGP,Groundnut,0
SGP,Maize,0
SGP,Millet,0
SGP,Oilpalmfruit,0
SGP,Olives,0
SGP,Othercereals,0
SGP,PotatoAndSweetpotato,0
SGP,Pulses,0
SGP,Rapeseed,0
SGP,Rice,0
SGP,Sorghum,0
SGP,Soybean,0
SGP,Stimulants,0
SGP,Sugarbeet,0
SGP,Sugarcane,0
SGP,Sunflower,0
SGP,Tobacco,0
SGP,Vegetables,0
SGP,Wheat,0
SGP,Yamsandotherroots,0
SHN,Banana,0
SHN,Barley,0
SHN,Cassava,0
SHN,Cotton,0
SHN,CropsNES,0
SHN,Groundnut,0
SHN,Maize,0
SHN,Millet,0
SHN,Oilpalmfruit,0
SHN,Olives,0
SHN,Othercereals,0
SHN,PotatoAndSweetpotato,0
SHN,Pulses,0
SHN,Rapeseed,0
SHN,Rice,0
SHN,Sorghum,0
SHN,Soybean,0
SHN,Stimulants,0
SHN,Sugarbeet,0
SHN,Sugarcane,0
SHN,Sunflower,0
SHN,Tobacco,0
